isoweek,city_wide_data_week_ending,city_wide_index,man_index,bk_index,qn_index
27,2020-07-05,38.93666927591374,26.229508196721312,43.664996420901936,53.040103492884874
28,2020-07-12,63.354037271999545,42.56410256410256,71.16920842411038,89.04109589041096
29,2020-07-19,77.45535714285714,72.54901960784314,74.82014388489209,78.97934386391252
30,2020-07-26,77.47886240757272,57.14285714285714,95.20182787509519,79.18263090676884
31,2020-08-02,94.05940594059405,75,125.75888985255854,103.44827586206897
32,2020-08-09,92.76485788113695,78.0399274047187,111.80124223602483,79.10271546635182
33,2020-08-16,121.48080437646426,110.10946555054733,147.16981132075472,92.84818067754077
34,2020-08-23,122.40704499780752,103.5642232683255,155.6829035339064,115.4422788605697
35,2020-08-30,128.83248732272412,95.91836734693877,178.6833855799373,123.07692307692308
36,2020-09-06,124.1379310218927,102.71460014673512,160,123.61111111111111
37,2020-09-13,113.11475410995028,111.81102362204724,130.3060217176703,84.81012658227847
38,2020-09-20,123.57954545454545,121.4337966349671,132.66239707227814,103.28068043742407
39,2020-09-27,119.28044281543177,102.49494268374914,125.21739130434784,139.75576662143826
40,2020-10-04,116.4864864864865,95.56962025316456,132.43922883487008,132.35294117647058
41,2020-10-11,137.1191135734072,120.51282051282051,153.21923390383049,149.20634920634922
42,2020-10-18,113.69257951534387,98.17073170731707,115.23283346487767,143.93939393939394
43,2020-10-25,130.2534750506743,133.92363032650803,133.08823529411765,127.10566615620216
44,2020-11-01,131.002331002331,134.00961025093432,128.044537230341,132.45997088791847
45,2020-11-08,114.71962616822431,108.59251449657354,110.63829787234043,149.3411420204978
46,2020-11-15,116.78486997635933,117.46031746031747,119.73392461197338,118.94882434301522
47,2020-11-22,130.82502265359702,125.49914432401596,136.40469738030714,117.17495987158908
48,2020-11-29,93.07400380389697,95.50215650030806,96.13656783468105,87.93103448275862
49,2020-12-06,135.132482813039,131.0126582278481,137.30803974706413,132.72727272727275
50,2020-12-13,146.62466247944417,134.4299489506523,158.76974231088946,158.92857142857142
51,2020-12-20,163.23529413479363,150.66751430387794,172.20543806646526,173.91304347826087
52,2020-12-27,124.74701011959522,113.76811594202898,133.79469434832757,107.55148741418763
53,2021-01-03,163.02895322939867,142.12396367943148,140.26602176541715,124.25328554360813
1,2021-01-10,204.27236312359517,196.01040763226368,189.32655654383734,252.5
2,2021-01-17,183.41067287510563,212.21613155833987,170.2367531003382,159.18367346938774
3,2021-01-24,144.19134394713083,143.0781129156999,167.64361078546307,131.0592459605027
4,2021-01-31,158.37563453384524,172.27179135209337,160.69600818833163,129.6875
5,2021-02-07,160,179.71195992485914,158.6489252814739,125.62814070351757
6,2021-02-14,165.88235295618844,171.16125481563017,166.66666666666669,149.17127071823205
7,2021-02-21,159.14467699355274,161.27262753702686,174.29406037000973,145.79759862778732
8,2021-02-28,176.5498652291105,170.4357418643133,203.32355816226783,146.30467571644044
9,2021-03-07,173.54497354497354,173.91304347826087,196.51500484027108,145.6859971711457
10,2021-03-14,161.7304492377928,163.63636363636365,177.67857142857142,143.66998577524893
11,2021-03-21,163.14553990610327,168.68637905962188,176.42209398186316,125.51159618008185
12,2021-03-28,169.47449769470438,181.68533852898196,173.63851617995266,152
13,2021-04-04,141.50943395158419,148.55769230769232,144.17887432536625,124.19146183699871
14,2021-04-11,173.74260353744506,174.07237746220795,196.06299212598427,137.84764207980652
15,2021-04-18,164.3593519761149,167.74193548387098,168.80180859080633,143.91143911439116
16,2021-04-25,162.53731342070617,175.12348450830714,159.375,120.3104786545925
17,2021-05-02,162.00873362445412,158.008658008658,175.91240875912408,151.47058823529412
18,2021-05-09,168.44349680170575,165.4490760636012,195.5223880597015,140.23591087811272
19,2021-05-16,171.73447537473234,191.07142857142858,168.93342877594847,135.13513513513513
20,2021-05-23,171.33131617463454,180.97560975609755,158.87156644394952,165.3846153846154
21,2021-05-30,178.05840569676863,176.84729064039408,192.39904988123516,152.87517531556801
22,2021-06-06,164.18755053873787,176.01646937725167,161.186848436247,136.04488078541374
23,2021-06-13,174.78052672188502,185.8544140423335,160.39907904834996,152.79672578444746
24,2021-06-20,161.59250585480095,178.1725888324873,163.7337413925019,128.57142857142858
25,2021-06-27,147.66493697941698,159.7661958110083,138.1531853972799,134.5679012345679
26,2021-07-04,159.08733279629524,172.23105458399576,150.7462686567164,150.61058344640435
27,2021-07-11,138.15480845489873,152.45901639344262,124.55261274158913,122.89780077619663
28,2021-07-18,149.30124224761656,152.82051282051282,149.60058097313,150.68493150684932
29,2021-07-25,139.73214285714286,145.58823529411765,134.53237410071944,121.50668286755773
30,2021-08-01,135.81860106565574,140.88669950738918,134.04417364813403,128.9910600255428
31,2021-08-08,148.01980198019803,172.1590909090909,149.17606244579358,109.19540229885058
32,2021-08-15,151.93798449612405,173.6237144585602,169.47648624667258,90.9090909090909
33,2021-08-22,150.54844605570855,156.4713457823567,166.03773584905662,120.45169385194478
34,2021-08-29,162.03522503306894,178.88365837256222,150.90735434574975,130.43478260869566
35,2021-09-05,151.0659898630524,147.61904761904762,156.7398119122257,160
36,2021-09-12,119.87829613388658,131.3279530447542,107,115.27777777777777
37,2021-09-19,135.55327870241325,161.41732283464566,114.51135241855874,116.45569620253164
38,2021-09-26,138.92045454545453,162.3994147768837,129.91765782250687,116.64641555285542
39,2021-10-03,166.60516606702998,188.80647336480106,162.6086956521739,138.3989145183175
40,2021-10-10,173.51351351351352,195.56962025316454,159.2623637887678,167.64705882352942
41,2021-10-17,166.4819944598338,175.64102564102564,176.03911980440097,128.57142857142858
42,2021-10-24,179.94699648232748,209.7560975609756,157.06393054459355,146.96969696969697
43,2021-10-31,158.21749794290946,173.2152739346984,142.64705882352942,165.3905053598775
44,2021-11-07,159.67365967365967,186.33208756006405,143.3542101600557,126.63755458515283
45,2021-11-14,151.16822429906543,160.2530311017396,137.5886524822695,153.73352855051246
46,2021-11-21,166.903073286052,188.35978835978835,152.25424981522542,150.76071922544952
47,2021-11-28,111.2420670796698,116.94238448374215,119.24119241192412,85.07223113964687
48,2021-12-05,166.5085389152285,173.75231053604435,167.11590296495956,156.89655172413794
49,2021-12-12,172.52208045411953,197.46835443037975,141.82475158084912,169.0909090909091
50,2021-12-19,142.0342034331264,157.11854792966534,123.0257689110557,126.78571428571428
51,2021-12-26,132.35294119037323,130.32422123331213,134.944612286002,134.57556935817806
52,2022-01-02,142.77828886844526,136.95652173913044,143.0219146482122,125.85812356979405
1,2022-01-09,191.85580771804328,196.877710320902,175.34942820838626,222.5
2,2022-01-16,169.48955918439555,173.061863743148,158.96279594137542,197.9591836734694
3,2022-01-23,149.31662868458807,154.67904098994586,153.57561547479486,156.1938958707361
4,2022-01-30,149.5431472233039,167.46739876458477,149.43705220061412,107.8125
5,2022-02-06,172.23880597014926,192.8616155291171,168.88433981576253,117.25293132328306
6,2022-02-13,163.98190046732867,156.30159603742433,154.95495495495496,211.7863720073665
7,2022-02-20,182.62056416584355,173.8891936368623,214.21616358325218,169.81132075471697
8,2022-02-27,158.76010781671158,168.78102592388308,165.20039100684264,120.6636500754148
9,2022-03-06,187.83068783068785,185.8695652173913,215.87608906098743,155.5869872701556
10,2022-03-13,177.2046588870878,177.27272727272728,187.5,169.27453769559034
11,2022-03-20,165.72769953051642,165.29326223945708,174.77328936521022,165.07503410641203
12,2022-03-27,179.90726431065744,185.0949829517779,184.68823993685874,158.66666666666666
13,2022-04-03,163.69811319519258,172.59615384615387,155.74402467232076,153.9456662354463
14,2022-04-10,175.96153844852356,177.27897388914337,194.48818897637796,141.4752116082225
15,2022-04-17,155.74374078381857,150.23041474654377,180.10550113036928,132.84132841328415
16,2022-04-24,154.92537312276676,156.7130669061518,148.4375,151.35834411384218
17,2022-05-01,155.45851528384281,151.08225108225108,153.28467153284672,183.8235294117647
18,2022-05-08,151.1727078891258,159.86248388483025,151.49253731343285,123.19790301441678
19,2022-05-15,139.61456102783728,148.21428571428572,138.1531853972799,120.97812097812097
20,2022-05-22,132.7534039233923,131.70731707317074,140.3118040089087,129.4871794871795
21,2022-05-29,140.41041832205292,140.39408866995075,156.76959619952495,113.60448807854138
22,2022-06-05,131.93209378592823,138.96037056098817,131.51563753007215,119.21458625525946
23,2022-06-12,141.02154827286338,137.32576148683532,132.00306983883345,155.52523874488404
24,2022-06-19,134.19203747072598,128.4263959390863,138.48508033664885,145.45454545454547
25,2022-06-26,103.63232022953059,100.828056502679,105.2254831782391,112.34567901234568
26,2022-07-03,134.7757671019059,136.724960254372,128.3582089552239,141.112618724559
27,2022-07-10,96.63799844383409,107.65027322404373,78.74015748031496,106.08020698576975
28,2022-07-17,112.50000000873447,103.07692307692307,108.93246187363836,123.28767123287672
29,2022-07-24,99.55357142857143,91.66666666666666,100,111.78614823815309
30,2022-07-31,111.60645656328927,105.41871921182266,117.28865194211728,108.55683269476373
