date,HOSPITALIZED_COUNT,rolling_seven,log_hosp,Covid-19 Hospitalizations Index Original,Covid-19 Hospitalizations Index
2021-11-07,32,35.71428571,1.564835083,55.29042619,55.29042619
2021-11-06,29,33.14285714,1.533299861,56.19143254,56.19143254
2021-11-05,27,32.28571429,1.522257881,56.50691769,56.50691769
2021-11-04,36,32.28571429,1.522257881,56.50691769,56.50691769
2021-11-03,41,31.85714286,1.516629796,56.66772011,56.66772011
2021-11-02,39,31.42857143,1.510927817,56.83063379,56.83063379
2021-11-01,33,31,1.505149978,56.99571491,56.99571491
2021-10-31,27,31.28571429,1.509010399,56.88541717,56.88541717
2021-10-30,22,32.85714286,1.529650306,56.29570554,56.29570554
2021-10-29,28,35.71428571,1.564835083,55.29042619,55.29042619
2021-10-28,34,37.42857143,1.58465424,54.72416457,54.72416457
2021-10-27,37,38.42857143,1.595811042,54.4053988,54.4053988
2021-10-26,33,40.42857143,1.617299958,53.79142977,53.79142977
2021-10-25,37,42.42857143,1.637775544,53.20641304,53.20641304
2021-10-24,39,44.14285714,1.654589043,52.72602735,52.72602735
2021-10-23,36,38.28571429,1.594234654,54.45043846,54.45043846
2021-10-22,34,39.57142857,1.6082203,54.05084857,54.05084857
2021-10-21,34,41.85714286,1.632023215,53.37076529,53.37076529
2021-10-20,43,43.42857143,1.647662349,52.92393289,52.92393289
2021-10-19,37,46.85714286,1.679946767,52.00152094,52.00152094
2021-10-18,40,48.57142857,1.695231435,51.56481615,51.56481615
2021-10-17,44,50,1.707570176,51.21228068,51.21228068
2021-10-16,44,49,1.698970004,51.45799988,51.45799988
2021-10-15,49,52.28571429,1.726610792,50.66826309,50.66826309
2021-10-14,44,51.28571429,1.718383045,50.90334156,50.90334156
2021-10-13,68,53.42857143,1.735826936,50.4049447,50.4049447
2021-10-12,46,51.71428571,1.721928326,50.80204782,50.80204782
2021-10-11,47,54.57142857,1.744851561,50.14709825,50.14709825
2021-10-10,45,58.14285714,1.771902301,49.37421997,49.37421997
2021-10-09,65,59.42857143,1.781242327,49.10736208,49.10736208
2021-10-08,42,58.28571429,1.772950057,49.34428409,49.34428409
2021-10-07,58,63.71428571,1.811000162,48.25713823,48.25713823
2021-10-06,51,63.57142857,1.810040395,48.28456015,48.28456015
2021-10-05,67,65.42857143,1.822354913,47.93271677,47.93271677
2021-10-04,70,64.71428571,1.817659792,48.0668631,48.0668631
2021-10-03,63,64.71428571,1.817659792,48.0668631,48.0668631
2021-10-02,55,58,1.770852012,49.40422824,49.40422824
2021-10-01,75,58.85714286,1.777115983,49.22525763,49.22525763
2021-09-30,51,59.14285714,1.779184056,49.16616983,49.16616983
2021-09-29,54,64.28571429,1.81481816,48.14805257,48.14805257
2021-09-28,57,69.57142857,1.848628909,47.18203117,47.18203117
2021-09-27,67,72.71428571,1.867551662,46.6413811,46.6413811
2021-09-26,47,76,1.886490725,46.100265,46.100265
