DATE,2022-08-20
New York City Recovery Index,2.7268855343786385
Covid-19 Hospitalizations Index,0.5128815908608217
Unemployment Claims Index,8.681135225375641
Home Sales Index,0
Rental Inventory Index,-1.744132181393212
Subway Mobility Index,2.4571428571428697
Restaurant Reservations Index,6.454285714285717
