DATE,2022-04-30
New York City Recovery Index,-5.285452509587444
Covid-19 Hospitalizations Index,-2.041581323171677
Unemployment Claims Index,-30.64603691368079
Home Sales Index,0
Rental Inventory Index,2.253474607899207
Subway Mobility Index,1.357142857142854
Restaurant Reservations Index,-2.6357142857142932
