DATE,2022-04-23
New York City Recovery Index,-1.320354539730502
Covid-19 Hospitalizations Index,-3.0693946551097966
Unemployment Claims Index,0
Home Sales Index,0
Rental Inventory Index,-2.889875440416077
Subway Mobility Index,-1.085714285714289
Restaurant Reservations Index,-0.8771428571428501
