DATE,2022-07-16
New York City Recovery Index,4.822966412385085
Covid-19 Hospitalizations Index,-3.573272226130932
Unemployment Claims Index,13.686568000311127
Home Sales Index,3.3620015561659073
Rental Inventory Index,2.8782154296787468
Subway Mobility Index,5.214285714285701
Restaurant Reservations Index,7.370000000000012
