DATE,2022-10-01
New York City Recovery Index,-0.03926650999449066
Covid-19 Hospitalizations Index,-2.1148613147958812
Unemployment Claims Index,5.5891546492932775
Home Sales Index,0
Rental Inventory Index,-1.3441781087500004
Subway Mobility Index,-2.8999999999999986
Restaurant Reservations Index,0.5342857142857156
