DATE,2022-02-05
New York City Recovery Index,8.215880859281825
Covid-19 Hospitalizations Index,6.3561060301968695
Unemployment Claims Index,2.06710997833801
Home Sales Index,22.695658746845368
Rental Inventory Index,4.27641040031061
Subway Mobility Index,4.700000000000003
Restaurant Reservations Index,9.200000000000003
