DATE,2022-06-25
New York City Recovery Index,-0.22249387862407843
Covid-19 Hospitalizations Index,-0.8019462050448354
Unemployment Claims Index,0.5357142857142776
Home Sales Index,0
Rental Inventory Index,-0.2430170666996645
Subway Mobility Index,-2.4000000000000057
Restaurant Reservations Index,1.5742857142857218
