DATE,2022-05-14
New York City Recovery Index,0.30760227868532297
Covid-19 Hospitalizations Index,-2.6355348253390503
Unemployment Claims Index,0
Home Sales Index,0
Rental Inventory Index,0.8111484974509864
Subway Mobility Index,2.700000000000003
Restaurant Reservations Index,0.9699999999999989
