DATE,2022-10-29
New York City Recovery Index,-0.9922744885527379
Covid-19 Hospitalizations Index,0.32676081187204886
Unemployment Claims Index,-7.037691413490663
Home Sales Index,-2.3712183236000612
Rental Inventory Index,0.07993056533081244
Subway Mobility Index,1.4714285714285609
Restaurant Reservations Index,1.5771428571428459
