DATE,2022-11-19
New York City Recovery Index,-0.7054742148056476
Covid-19 Hospitalizations Index,0.4127347382369848
Unemployment Claims Index,-5.574712637931029
Home Sales Index,2.5700934579439263
Rental Inventory Index,-0.7752465613695421
Subway Mobility Index,-0.4285714285714306
Restaurant Reservations Index,-0.4371428571428595
