DATE,2022-07-23
New York City Recovery Index,1.146643842710148
Covid-19 Hospitalizations Index,0.824560580908873
Unemployment Claims Index,11.368987558022198
Home Sales Index,-0.4464285714285694
Rental Inventory Index,-1.3515422255273535
Subway Mobility Index,-1.4285714285714235
Restaurant Reservations Index,-2.087142857142865
