DATE,2022-09-24
New York City Recovery Index,1.0603375172724014
Covid-19 Hospitalizations Index,0.35153664849409694
Unemployment Claims Index,9.615172272581717
Home Sales Index,0
Rental Inventory Index,-2.54896953172711
Subway Mobility Index,0.47142857142856087
Restaurant Reservations Index,-1.527142857142863
