DATE,2022-04-09
New York City Recovery Index,-1.8354514005283846
Covid-19 Hospitalizations Index,-3.1119691566020578
Unemployment Claims Index,-10.38439471600688
Home Sales Index,0
Rental Inventory Index,1.3107983265814482
Subway Mobility Index,-0.19999999999999574
Restaurant Reservations Index,1.3728571428571428
