DATE,2022-06-18
New York City Recovery Index,-0.4669846070008532
Covid-19 Hospitalizations Index,-1.3093580688391953
Unemployment Claims Index,-0.5357142857142776
Home Sales Index,0
Rental Inventory Index,-0.2039781445944584
Subway Mobility Index,1.1714285714285637
Restaurant Reservations Index,-1.9242857142857162
