DATE,2022-12-03
New York City Recovery Index,1.3063783127596906
Covid-19 Hospitalizations Index,-3.1590842711103377
Unemployment Claims Index,-17.26013847181008
Home Sales Index,23.0281051747028
Rental Inventory Index,10.723673159061562
Subway Mobility Index,-1.471428571428575
Restaurant Reservations Index,-4.022857142857141
