DATE,2022-01-08
New York City Recovery Index,6.336000933329345
Covid-19 Hospitalizations Index,-1.8027378560866225
Unemployment Claims Index,-6.264213163115926
Home Sales Index,49.07751884959802
Rental Inventory Index,11.894009198152006
Subway Mobility Index,-4.828571428571422
Restaurant Reservations Index,-10.059999999999995
