DATE,2022-01-15
New York City Recovery Index,5.61993876854072
Covid-19 Hospitalizations Index,3.917664096713281
Unemployment Claims Index,51.563291151483796
Home Sales Index,-22.366248533647735
Rental Inventory Index,-0.6050741033050144
Subway Mobility Index,2.3999999999999986
Restaurant Reservations Index,-1.1899999999999977
