DATE,2022-07-02
New York City Recovery Index,0.966669262685059
Covid-19 Hospitalizations Index,-0.7373503887510111
Unemployment Claims Index,0
Home Sales Index,0
Rental Inventory Index,-1.2483483208529549
Subway Mobility Index,-0.971428571428568
Restaurant Reservations Index,8.757142857142853
