DATE,2021-12-11
New York City Recovery Index,-3.6479509211247176
Covid-19 Hospitalizations Index,-7.102751013202955
Unemployment Claims Index,32.00252475428917
Home Sales Index,-51.07867633615692
Rental Inventory Index,1.1426256397510315
Subway Mobility Index,-0.471428571428568
Restaurant Reservations Index,3.6199999999999974
