DATE,2022-07-09
New York City Recovery Index,-7.64229062612587
Covid-19 Hospitalizations Index,-1.2547483721351185
Unemployment Claims Index,-25.055555558333324
Home Sales Index,-3.3620015561659073
Rental Inventory Index,3.297133158450535
Subway Mobility Index,-1.7428571428571331
Restaurant Reservations Index,-17.735714285714288
