DATE,2022-01-22
New York City Recovery Index,-4.14127089034362
Covid-19 Hospitalizations Index,6.271733852782624
Unemployment Claims Index,-18.598530365317316
Home Sales Index,-20.172930499807478
Rental Inventory Index,-1.7821840440052483
Subway Mobility Index,3.614285714285714
Restaurant Reservations Index,5.819999999999993
