DATE,2022-02-12
New York City Recovery Index,1.4640563107255247
Covid-19 Hospitalizations Index,4.931110434846033
Unemployment Claims Index,3.235242981064033
Home Sales Index,-8.256905502820587
Rental Inventory Index,-1.9679671915934165
Subway Mobility Index,5.3428571428571345
Restaurant Reservations Index,5.5
