DATE,2022-01-29
New York City Recovery Index,-2.021007305118431
Covid-19 Hospitalizations Index,7.342731669478177
Unemployment Claims Index,-8.778160401503385
Home Sales Index,0.22651853871582261
Rental Inventory Index,-2.414276494544083
Subway Mobility Index,-3.1428571428571317
Restaurant Reservations Index,-5.359999999999999
