DATE,2022-06-04
New York City Recovery Index,-0.017007474695077462
Covid-19 Hospitalizations Index,2.7866985151001415
Unemployment Claims Index,2.679127719626166
Home Sales Index,0
Rental Inventory Index,0.48498605996039146
Subway Mobility Index,2.3428571428571345
Restaurant Reservations Index,-8.395714285714284
